Time@Package_Name@Subscription_ID@Version@SFN@Sub-fn@CDRX_Event@Internal_Field_Mask
2022 Sep 15  07:21:51.344@LTE_ML1_CDRX_Events_Info@1@2@523@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:51.344@LTE_ML1_CDRX_Events_Info@1@2@522@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:51.344@LTE_ML1_CDRX_Events_Info@1@2@523@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:51.344@LTE_ML1_CDRX_Events_Info@1@2@523@2@INACTIVITY_TIMER_START@ON_DURATION_TIMER:INACTIVITY_TIMER
2022 Sep 15  07:21:51.344@LTE_ML1_CDRX_Events_Info@1@2@523@3@ON_DURATION_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@533@2@INACTIVITY_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@533@2@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@535@1@SHORT_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@534@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@535@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@535@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@535@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@555@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@554@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@555@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@555@3@INACTIVITY_TIMER_START@ON_DURATION_TIMER:INACTIVITY_TIMER
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@555@3@ON_DURATION_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@555@8@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@556@1@UL_RETX_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@556@6@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@556@9@UL_RETX_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@557@4@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@557@7@UL_RETX_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@558@2@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@558@5@UL_RETX_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@565@3@INACTIVITY_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@565@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@567@1@SHORT_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@566@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@567@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@567@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@567@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@587@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@586@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@587@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@587@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@587@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@619@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@618@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@619@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@619@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@619@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@651@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@650@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@651@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@651@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:52.644@LTE_ML1_CDRX_Events_Info@1@2@651@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@683@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@682@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@683@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@683@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@683@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@715@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@714@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@715@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@715@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@715@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@747@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@746@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@747@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@747@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@747@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@779@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@778@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@779@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@779@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:53.944@LTE_ML1_CDRX_Events_Info@1@2@779@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@811@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@810@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@811@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@811@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@811@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@843@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@842@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@843@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@843@2@INACTIVITY_TIMER_START@ON_DURATION_TIMER:INACTIVITY_TIMER
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@843@3@INACTIVITY_TIMER_START@ON_DURATION_TIMER:INACTIVITY_TIMER
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@843@3@ON_DURATION_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@843@6@SR_START@INACTIVITY_TIMER:PENDING_SR
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@843@8@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_SR:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@844@1@UL_RETX_TIMER_END@INACTIVITY_TIMER:PENDING_SR
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@844@2@SR_END@INACTIVITY_TIMER
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@844@3@INACTIVITY_TIMER_START@INACTIVITY_TIMER
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@844@6@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@844@8@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@844@9@UL_RETX_TIMER_END@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@845@1@UL_RETX_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@845@4@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@845@6@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@845@6@SR_START@INACTIVITY_TIMER:PENDING_SR:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@845@7@UL_RETX_TIMER_END@INACTIVITY_TIMER:PENDING_SR:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@845@9@INACTIVITY_TIMER_START@INACTIVITY_TIMER:PENDING_SR:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@845@9@UL_RETX_TIMER_END@INACTIVITY_TIMER:PENDING_SR
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@846@0@INACTIVITY_TIMER_START@INACTIVITY_TIMER:PENDING_SR
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@846@2@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_SR:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@846@2@SR_END@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@846@3@INACTIVITY_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@846@4@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@846@5@UL_RETX_TIMER_END@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@846@7@UL_RETX_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@846@8@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@847@1@INACTIVITY_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@847@1@UL_RETX_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@847@2@INACTIVITY_TIMER_START@INACTIVITY_TIMER
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@847@2@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@847@5@UL_RETX_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@847@6@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@847@9@UL_RETX_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@848@4@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@848@7@UL_RETX_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@849@2@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@849@5@UL_RETX_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@857@2@INACTIVITY_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@857@2@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@859@1@SHORT_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@858@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:54.614@LTE_ML1_CDRX_Events_Info@1@2@859@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:55.244@LTE_ML1_CDRX_Events_Info@1@2@859@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:55.244@LTE_ML1_CDRX_Events_Info@1@2@859@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:55.244@LTE_ML1_CDRX_Events_Info@1@2@875@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:55.244@LTE_ML1_CDRX_Events_Info@1@2@874@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:55.244@LTE_ML1_CDRX_Events_Info@1@2@875@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:55.244@LTE_ML1_CDRX_Events_Info@1@2@875@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:55.244@LTE_ML1_CDRX_Events_Info@1@2@875@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:55.244@LTE_ML1_CDRX_Events_Info@1@2@907@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:55.244@LTE_ML1_CDRX_Events_Info@1@2@906@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:55.244@LTE_ML1_CDRX_Events_Info@1@2@907@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:55.244@LTE_ML1_CDRX_Events_Info@1@2@907@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:55.244@LTE_ML1_CDRX_Events_Info@1@2@907@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@939@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@938@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@939@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@939@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@939@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@971@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@970@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@971@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@971@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@971@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@1003@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@1002@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@1003@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@1003@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@1003@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@11@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@10@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@11@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@11@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:56.544@LTE_ML1_CDRX_Events_Info@1@2@11@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@43@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@42@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@43@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@43@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@43@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@75@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@74@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@75@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@75@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@75@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@107@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@106@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@107@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@107@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@107@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@139@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@138@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@139@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@139@3@INACTIVITY_TIMER_START@ON_DURATION_TIMER:INACTIVITY_TIMER
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@139@3@ON_DURATION_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@139@8@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@140@1@UL_RETX_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@140@6@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@140@9@UL_RETX_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@141@4@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@141@7@UL_RETX_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@142@2@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@142@5@UL_RETX_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@149@3@INACTIVITY_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@149@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@151@1@SHORT_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@150@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@151@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@151@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:57.844@LTE_ML1_CDRX_Events_Info@1@2@151@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:59.144@LTE_ML1_CDRX_Events_Info@1@2@171@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:59.144@LTE_ML1_CDRX_Events_Info@1@2@170@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:59.144@LTE_ML1_CDRX_Events_Info@1@2@171@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:59.144@LTE_ML1_CDRX_Events_Info@1@2@171@3@ON_DURATION_TIMER_END@NO_EVENTS
2022 Sep 15  07:21:59.144@LTE_ML1_CDRX_Events_Info@1@2@171@3@CDRX_ON_2_OFF@NO_EVENTS
2022 Sep 15  07:21:59.144@LTE_ML1_CDRX_Events_Info@1@2@203@1@LONG_CYCLE_START@CYCLE_START
2022 Sep 15  07:21:59.144@LTE_ML1_CDRX_Events_Info@1@2@202@9@CDRX_OFF_2_ON@CYCLE_START
2022 Sep 15  07:21:59.144@LTE_ML1_CDRX_Events_Info@1@2@203@1@ON_DURATION_TIMER_START@ON_DURATION_TIMER
2022 Sep 15  07:21:59.144@LTE_ML1_CDRX_Events_Info@1@2@203@2@INACTIVITY_TIMER_START@ON_DURATION_TIMER:INACTIVITY_TIMER
2022 Sep 15  07:21:59.144@LTE_ML1_CDRX_Events_Info@1@2@203@3@INACTIVITY_TIMER_START@ON_DURATION_TIMER:INACTIVITY_TIMER
2022 Sep 15  07:21:59.144@LTE_ML1_CDRX_Events_Info@1@2@203@3@ON_DURATION_TIMER_END@INACTIVITY_TIMER
2022 Sep 15  07:21:59.144@LTE_ML1_CDRX_Events_Info@1@2@203@8@UL_RETX_TIMER_START@INACTIVITY_TIMER:PENDING_UL_RETX
